HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN,BioReplicate
,12.6336703959748,,11.7871515395667,11.0835776017586,9.87352422668505,11.6044125414735,11.6120823100722,10.7598777857962,10.725214588801,,11.925789999011,,10.168160127397,,,,11.5021845291205,10.8024265646711,,,11.7800945347454,,11.6842396335553,11.5448655498172,9.73651920796787,11.8898687097834,10.7315168208675,1
,13.3572014491166,,12.1767318040612,12.2621826135261,11.4414685748739,12.742124037955,,11.4512771307357,11.7240579458706,13.2984063675242,13.0405337111518,12.797201401971,,,,11.0016876435565,12.6979935538321,11.5339565676318,12.4264235784559,13.7977679339692,11.9202351497047,13.1713298188587,12.5572427863328,12.266852675135,10.1732836345418,12.1783624481801,11.9392507071722,1
11.112603319959,12.5584627287115,,,12.2278978817753,,12.806340161614,,,11.1269185783844,,,12.5423710997331,,,,,,,12.0733813228348,13.0652786460327,10.0351084735606,11.857266949508,11.8329363850564,,,,11.8956806090825,1
,11.2190372061924,11.3996475115944,,,10.344390302074,,,,,,,,9.61951514808581,10.2517720086874,9.72734013577635,9.39485709838151,10.7762959468672,10.1240568296415,10.9932818209362,,10.1499450826361,11.2777965385293,10.7723114209508,10.5337305876445,9.12115723958805,,,1
,,11.5694148881621,11.7620652695334,11.5509291250309,,12.4653120793048,,10.282082334815,10.3538711158593,,,11.3236796007476,9.34794507664475,10.846834033642,10.5850329908093,10.9611286533411,11.5341882443519,,12.7718895039918,12.4974293128691,11.1491197254248,,12.073126835165,11.1185375195463,10.6610642176298,10.8218138041655,10.3212814386506,1
,9.63008533277827,,9.01059044810311,9.79635603400002,9.34018929270837,,,,8.42479068278802,,9.16963588051872,,8.12070131070644,,,,,,10.3580721008792,,8.69556620313219,8.4085614277385,11.0045748050465,,,,8.90291050130025,1
11.2382037258645,12.5091333894508,12.2674464478471,10.998784229929,,11.139598690131,12.7835352029783,10.5364951625448,,10.8922227554745,11.8391165768641,,11.3662726647617,9.85756336490583,,,9.41275381327169,11.2238759281969,,12.333822267307,11.9787618025236,,13.2874532189599,11.7701989919654,11.4026278527221,,,,1
11.4829990946059,12.1894085537224,12.5781252015197,,12.3283603166651,,,10.8633095393719,,,,12.0205153357468,11.919384509738,10.4322586555225,10.5591513690325,,,,,11.9853397064799,13.3129151854594,11.3208923398682,11.9474980482856,11.675401058096,11.563983182205,10.0558281212097,11.3672955450228,,1
11.8251828430795,13.3160082460316,13.5383196434082,12.4675402848323,,11.4966084269968,12.6824367996,,,11.8065778761311,,13.2520991535787,,,,,11.1833371224801,12.9124945772097,,12.7935819405195,12.7032080788348,,13.5304496773688,,12.3605949909671,,12.1406552302229,11.7886644803251,1
10.4892947416557,11.7367607618611,11.5356201759504,,10.5433980876284,8.61997748017122,,,,9.86464719447425,,11.2225624358939,,,,10.1574365672358,,11.1699768450986,,11.9071807938035,11.7796978311535,10.4449828893379,,11.0205643135562,10.5200952144127,10.3233335849709,10.6435460040093,9.74617648726037,1
12.141113588822,,13.8242702912297,11.9873741241312,12.1229831609771,12.2160338618702,,,,,13.3740469485928,,12.5344562757295,,11.8148251210052,11.6862631974747,,,11.9389174427897,12.1994257687333,14.3629246789963,,13.3776575633753,12.6267822075578,,10.8237214204059,12.6056250853395,11.9711078460586,1
,11.8077458294818,,11.0775872221918,10.6399710996565,10.3123012261084,,10.3543034036005,10.4925668836587,10.2709428026064,,11.9812313459229,11.2884813087479,9.96754315883005,9.85906809877368,10.2918797773277,,,10.721496135962,11.7819236321842,,10.7812831095763,,,,9.85465299905169,10.2898404033385,,1
11.1128064245582,,,11.7789377374261,,10.875968502303,,11.748334681935,,11.0061873600901,,12.450795258078,12.2503291914318,,,11.2876482256027,10.5516874025587,12.5714561515508,,,13.2537949349503,10.9298303223793,12.4739610535465,,,9.82598150478938,12.698399748875,11.4136285717886,1
11.4245542593354,11.7392233100604,,,,10.7736188561275,11.1122651936381,,,,,12.1021220798613,11.8009863675222,10.7205276898784,9.90189379981121,,10.2262424292016,11.9617943929783,,,12.9912538894244,,,11.88364268104,10.9436578881969,,,,1
11.7504121721437,12.4428446508952,12.4273665954493,,11.0760892343642,11.8085490614175,11.638559746023,,,,,12.3255550777318,11.938150566369,10.0399719826437,,10.5495511932215,,12.1886758978603,10.8185186795486,11.0302308497812,,11.2151662272887,11.626250131508,,,10.2858179660744,,,1
11.8501442817562,12.5770433562509,12.5722954953544,12.0729705636647,12.2230210254265,,12.3740071393157,,,11.4497214746218,11.9599940719538,,12.1823014956439,10.4399952454953,11.5292687862438,,9.80565327089136,12.6362645607446,11.3159734695061,11.9626870081018,,12.0780277344805,12.8434276815925,12.1797252617785,,9.68333350288152,11.1638446460737,11.4436816310421,1
,11.6389614418341,,,10.7058036871747,11.1340784388491,10.6975294234769,,,,12.0087622732865,,11.126003566623,9.37550557808102,,,,10.2445406318313,11.2572623619631,,11.4791985166252,11.2997724398895,11.344752288631,,10.4088575974231,9.89602337193274,,9.89598423097775,1
11.0961149429993,12.0933820192743,11.8160864065082,11.5932654124807,,,,10.9063983834557,10.6293558895622,10.2198625582758,12.7092532305754,,11.7498074077855,,11.5535898745319,11.35292702619,10.0696127650969,11.6571606793193,10.8860855149839,,12.1869628889887,11.7061184792232,12.4108724531882,12.2889978770597,11.469802304968,11.2697120176068,,,1
,,,11.2531454350362,,,,11.422495845237,11.2440628706422,11.0139120120475,12.185331807747,11.7692667806329,,,10.4795804421883,,10.0038285386137,12.2313992385799,11.0986968191789,11.4290886372302,13.2164207262524,12.0612196652263,12.6101405740513,11.8080293649067,,,11.3641632054071,,1
,,,10.2831498508141,,,9.76889647802242,9.84852505570601,9.35255544148613,,,,10.914421372098,,9.89228026745337,9.80813752164083,,,,11.1437703608443,,10.0900540879978,11.526250976187,,10.2391694668,,10.0760058692875,,1
10.6831339375983,11.3903059055056,,,,9.1443814805816,11.4217234848364,,9.06006513027995,9.91319997139675,,11.6411264051505,,,10.6885543853637,10.3305140516675,,11.5068701352718,,,12.5253789549555,,10.8661904634835,10.9290539033511,,,,,1
11.519253388489,,12.8314296246432,12.1055991575841,11.9046798584679,12.6428251403525,13.018453687942,,10.7840010257907,,12.0639082903066,12.7942150053034,,,10.6787385573057,11.2736540277178,10.2093997688961,12.5473943507519,11.1716492414831,11.9729494844849,13.678483489017,12.0019716125378,12.9603319312234,12.1815283792688,11.6577945197537,11.3195543765006,10.6376446217828,11.3606314555124,1
10.8063959702282,11.8218171062788,11.8607630598233,,11.0604765887662,,,10.4170929998179,10.4831813540033,,11.6035031078411,11.8817513968012,,10.1077920679251,10.4033258161621,,9.93389239127249,11.1254022064571,10.6061185668046,,11.623258837602,,12.5842802214637,11.3437326000861,,,,,1
8.67460774877162,,,9.26411146427966,,10.2197154475069,9.7761172813476,8.91185685653424,,8.48017370956909,,9.43186015354746,,,,9.37743238018483,,,,,9.91893812884704,9.68696236318472,,9.54750005278353,8.93885904171164,8.43755713674704,,,1
12.16528383672,12.6241571420103,12.7180188079309,,12.6481733534015,10.9902555911346,12.5674384219319,11.7699393754497,,11.3245696935712,12.3349246528614,12.6322126035273,,11.1102163569402,11.3416591557013,11.3001915096283,11.1174017168538,12.6169798912662,11.5696864386892,,,11.6742984560366,13.1447883824336,12.4566419002551,,11.5908075521292,12.0859817497777,,1
,,12.2638532777272,12.0218347125411,11.6718561310078,10.5154088895974,,10.4678126080876,10.7158675481069,11.1540671619262,12.8114585457585,12.4528674019494,,,,,,,,12.1022819385429,,11.0105845180737,11.734345337746,11.88331508259,,,11.6961801862403,11.6536580895022,1
10.3277635238667,,11.9403544198167,,,,11.123752629826,,,10.0023251648377,,11.326886379443,11.3937129335872,9.61855662282024,,,,10.7160322504564,10.2566923009168,10.8589730916732,11.828930509726,,,,,8.43606347853588,10.8592785677102,10.3029996402164,1
10.6825549545013,11.863296396202,12.3397778008079,11.6804875876429,11.6464836228231,,11.0516529150339,10.6159755919854,10.728354251744,,,11.5212577454773,,8.84826944687717,9.39647265580832,,9.40427005487236,11.7938721902464,,11.788861017212,13.1274714434237,,,11.1958665115851,,,,,1
10.8647299732588,,12.2805129490884,,11.6327744624454,,12.1834704610701,10.8500043383812,10.897953692176,,,,,10.050466279381,,,9.80430306953803,11.8700702532091,11.0442125500405,11.905594216287,12.7684826848733,,12.8597755563768,11.6895032676048,11.1471782105106,,,,1
,,,10.5601241160724,10.2676218807999,11.2215650409586,12.2680961847103,,10.0965875625822,10.0129173441201,11.3686273667245,11.5298676012199,10.2941856608487,,,,9.28090223236088,10.9191141783213,10.392452153216,10.6236347916699,12.2666249292995,,12.1970156014278,,,,,,1
10.6396984951984,,,11.6754618617065,11.7653771825125,11.152266039505,12.5097518942857,,11.1894491972471,11.2582986057679,12.8577764088356,11.6746447960627,12.0700989794589,10.2527431689218,,11.4975510610562,,12.1626578725881,,,12.0278919051072,11.8381566232266,11.6189877359466,,,9.72274608407546,11.713432023916,,1
,12.622248635403,12.5089605588342,,11.5363889335348,,,10.558982535568,10.957069869837,11.7481261614072,12.018554364836,12.5109128838853,12.2844310145456,,,,10.0697177580231,,,11.5813745595299,12.50095030511,11.0212424466585,,,11.3729058041799,,10.9438486177817,11.6342145954974,1
,12.8587614885328,12.9922602610232,12.4052688662334,12.2709793092002,,12.8105647159292,12.385952897567,,11.9053592945634,13.0979985015993,12.9361443076539,12.7490837666432,11.5588764096352,,,,12.8531339404476,11.8763730220298,12.6598915898601,14.0773156839292,12.304128544413,13.1117161511062,12.3825799937095,11.9890320516411,,12.9461931333238,,1
,11.8106735704314,12.2100906080052,,10.7616648733049,,,9.73989993039509,,10.3566490621156,11.2945797726881,11.789251808135,,9.57109646765046,10.4421159050932,10.5305156848152,,11.5859357086108,,11.2231243616969,12.6333207610377,10.3660265677817,,,11.1305014292995,8.45270107602967,11.0879293439927,,1
,12.1796370801975,12.6456394599857,11.365154013512,,10.3201217390427,12.2257050314409,11.5682505408876,,10.1736643825342,,,11.6039067041154,9.56771010532417,10.2557286823206,10.9678647783897,10.4408841848747,11.6510267948223,,11.9355741980812,11.8455542540372,,,,,9.9300718490934,12.2831312734367,10.4412753123149,1
10.7183691566122,12.3585560890363,12.7971652910103,11.7687947996107,11.4547387328677,,12.1039332298217,11.3330720922216,,10.6489245145624,,12.3058171209767,12.0378824399997,10.1581796663495,,10.5277548968937,10.5759225226939,11.8669846588945,,,12.2219941654565,11.1551595929077,12.3880561023708,,,10.4490821702887,12.0392518145015,11.0764089573542,1
,7.77840947474479,,,9.95395383233921,8.25301666410311,9.10435933727588,8.57685558047921,,,,,,,,7.29331534720287,,,8.29516001892099,10.4529610211496,,,,8.41787857898059,,,,,1
,,12.8372295647987,11.6562540557799,12.1056619214566,10.9124267889451,,11.9271217421558,11.1194138032809,11.3000828874765,12.7940168922556,,,,,11.3899312598257,10.4267084132414,,11.0711002979606,11.2599737123526,14.002701029963,12.3333916700338,12.741408534499,12.2685172606472,,10.5165166490817,,11.7496112353241,1
11.1619877021991,12.7117843613146,12.3848008038728,11.6972802041825,,11.0769464894067,12.6466727201438,11.1426418067279,,10.9709749387111,13.2272824725855,,11.92323051126,,10.4597654447268,11.4019976829405,10.9937418964696,,11.3654348886843,12.4128316248502,13.4992718999895,10.8014087400818,,11.8828398334134,,,12.1395059873888,,1
10.9770695109587,11.5649300734837,,10.9503885231275,,11.7893963812527,11.60672702507,9.90256457670038,9.54495102179584,,11.2170866611161,,10.5984196082577,,9.40628276447585,,8.94083691001252,,,10.9515240690903,,,11.5852105700273,10.6004025688697,10.8602498217808,,10.0501666721729,10.8993633307313,1
,,11.9144436074723,,9.12291959752003,,9.59110162106585,11.5755911688854,,10.925071520014,10.3655266896428,,,9.57004685895135,,10.7993538374338,,,10.5491750893574,10.9855820438625,10.7421376663281,,12.1561548261888,9.07914017348003,,,,8.34843047001605,1
10.6874095012627,,11.3013481626919,10.4066529705828,11.0777119507006,,11.5735341860234,,9.53452021708524,,,10.9040218359462,,9.50613039832456,,9.87478096186276,,10.9507361296063,9.86053187588021,,,10.5255507990458,11.0004163902098,10.5375957656384,,,,,1
11.2131664163207,11.9127769300333,12.0626230118604,,,,11.4882024466315,11.0139575908041,,10.9265908903305,,,12.1959171901935,10.4643120070718,9.89955158234014,,,11.7295616262127,10.9540198136965,12.2004763512825,,11.6707764853314,,11.7737902955204,,10.1166825822324,10.8464219420145,11.7128926871159,1
11.3212725153585,,12.1311729403669,10.9711064118635,12.3576816803262,10.8082865774672,,10.846926610343,11.5826224284059,10.6821290809617,12.0017917238539,11.8953702071109,,,9.73157005361386,10.9308427342673,10.3019418469283,12.1612541367174,11.264168448795,11.9266380624034,13.4580125359675,,12.5746295222083,11.9531500819873,11.3767694588542,10.4509525875866,10.8967530976314,10.6165194180797,1
10.9782119524424,,12.3112374087223,11.4830658584932,,11.2825950114315,,10.6364337493779,10.2354950590999,10.7454127251343,,12.3238711528156,12.0655461160681,,10.5394965330803,11.083347443568,10.0457310251398,,11.1178435264534,12.4884372631368,13.2310054803404,,12.1516418682806,11.7564792169062,11.5060167756367,10.7434169270198,,10.3671000419747,1
,11.8143708304827,12.5326238949473,,11.6600414275219,,,11.032029497405,,10.4794657697096,11.3347477931708,,11.9025740177726,,,10.1649076850619,,12.3351109828924,11.1202213581151,11.6223893570118,10.8068686345751,11.3364279564206,12.3432628843562,,11.2064457455177,10.2257081911451,,,1
,12.2648776333468,12.1557137305261,,11.4582953777123,,12.1440332002085,10.7267696296532,10.6662300076531,10.8904833875148,11.9911959641046,12.3636668114822,11.6474974434181,,,,,12.232937893236,10.5553279286529,,13.1054056694862,11.3804811263791,,11.320386655817,11.3260530826216,10.4906068459056,,10.9122934358986,1
10.0160543240698,,,10.4614109688177,10.0615998253859,10.0853143171193,,,,,11.0956053344741,11.3286394451265,11.30086582873,,9.30963544378464,10.0290673681129,8.62211226370593,11.6048064382959,,,11.8276846286271,9.35302392817301,11.9028441065156,,10.424341683321,8.2090576279203,,,1
,,11.5529451980044,,11.3359084429877,10.5445012845389,,,10.9411297853799,10.8499468803375,12.1306373372107,11.6081907474981,11.4513996327019,,10.3428289680755,10.9102727614223,,,10.4300550476888,11.3504414560891,12.1541109369146,11.4682153707116,12.1133950148339,11.7433975357851,,,11.1141418443169,,1
11.145903151034,12.3397356889604,12.5715567983567,11.6721381435892,10.8742510726261,,11.9740599490039,10.8916631395609,,10.7018194367481,,12.0259402609039,11.1765679316432,10.2113944704327,,10.9001776303154,10.0473359103668,,10.9467265278921,,,11.0175608660076,12.3328854369378,11.8448304498934,,,,10.9452756271011,1
,,13.384924020962,12.4576620112514,,,14.1127596400168,12.123328237813,12.1855432838905,,12.7222437754382,13.2304013865014,12.906460483109,11.3444599890273,12.1494106490195,,11.0696498867649,,12.1833781676839,12.8201876205709,15.1385549686597,12.7818316071247,,,12.6057735709334,,12.3527733369293,,1
11.4801970477904,11.9010576059811,,,10.8879064309389,10.9426329447544,12.2533979118542,,,,12.5308173413182,11.9527847998004,,10.2085983295401,,,10.0804792412341,11.8604432235953,,11.9919311152161,13.4347028727161,,12.1575154349591,11.4810752997453,11.14796819833,9.95224135557012,11.090249438455,10.6993948166156,1
12.3005461262816,12.5238341609754,13.0746710764867,11.7969137647887,12.6837622460717,12.2360781911701,12.1345674172759,11.9283612630721,12.3670119394439,,12.6897682363346,12.5483051745303,,10.8637968378622,11.2367215252024,11.5271104462603,,12.6490429664786,11.8170045675774,,13.6983867563322,,13.3554545177256,12.9298692167966,,,11.4515482190757,,1
,9.75407148988312,9.75370125858484,,9.63874049378186,,9.38882151571119,9.21655582471496,8.81517564947534,9.16886867019982,10.8875121239893,,,,9.52846505905104,,,,9.62482039372526,,,,9.79542201471234,,,,,,1
11.1538177521716,,12.2659474146983,10.4246533459209,,11.0569733556854,12.2730425256872,,10.025427552902,,11.4269461976704,12.1103539407585,10.7918662827278,,9.09980609038188,,9.69661953175481,,9.90775245953615,11.6377997648462,,11.217505760047,12.4965540161011,11.3616932130236,11.092856872004,9.53808006357409,,,1
12.1557481487313,,13.4087290378819,12.2433013391508,12.9977178861535,12.1695324986111,12.6764444035817,11.6016136209813,11.9143255980352,12.2280077356999,12.9857063110505,12.804161316627,13.1861460941022,,11.6039472839582,,,12.8711657509207,12.0784787839154,12.9291147952153,13.610429932991,12.6876541894668,,12.6769428186946,12.3914233463903,10.7979658325164,,,1
11.6501781946771,12.3899760665736,12.7136746805588,11.5684832200612,11.9262088688405,11.4388576254755,11.6208780354175,,,,12.3176937548006,12.3584152448025,11.5978936713086,10.5788296958225,,11.4542339941221,,12.002116979387,11.2348600198203,12.1518140111114,12.5519364796817,11.9716863720672,12.2719023437105,11.4130908305738,11.3642913608398,9.87811742175495,12.7254680874894,,1
11.2306845849281,11.8666889779368,12.5576643953885,,11.1336723178408,10.8446021249163,,11.0992620160547,,,,11.9615584039016,11.4616783929251,10.4720375999208,,,10.0734688691242,11.6905674597483,,,13.4103431968064,,12.4436882569422,11.5880938869113,11.2430618208874,9.91684081883633,,10.9822096955672,1
13.3989738864616,,14.9264366072323,13.3472504604793,13.8592882496704,,14.1318095749347,,13.1256510317062,12.7657890166752,13.6384257571492,14.3297779449947,13.6106954909472,11.9441658243658,12.6799686174363,12.3554554316868,,,12.991386163035,13.3628692369543,13.8580297548918,13.6924872426863,14.5205184521428,13.8135343917725,,11.5971345660509,14.0014580404066,12.4448444058703,1
11.0187792878119,,12.8534882739667,11.5111320133932,11.3407334253606,11.5027470027399,13.2738942598271,,10.861783444841,,12.2903174639736,12.3161179470353,11.7607056431596,10.0881233743715,,10.8387717714051,,,11.1474796858305,12.0979161864842,13.0198221145337,,13.2687979892327,11.7922544087379,11.6994548478774,9.13827200832502,,,1
11.3412679449483,13.2031474398203,,,12.172677686246,,,11.6718496849009,,,12.4212053802635,,12.5187374615767,,11.0190560671335,11.177459665636,,12.0052801821582,,,13.1345803322795,12.4849944413359,12.4951624470519,12.4267433213056,,,12.4822798181148,,1
,12.6248591948124,13.0019927160605,,12.1483216377816,,12.931966568834,11.8747650619366,11.4202893735341,11.8584427551033,12.7641126236733,12.4673593137018,,10.1233817106366,11.0276206628604,11.6820245533637,10.697504077886,,11.3507296008188,12.3198802085678,,13.0057431926901,12.8707934601498,,,,11.7081961937226,11.6616498008384,1
,13.0817030726774,13.1176026420257,12.1181419174393,,,,11.7290107498264,,11.8718147338861,12.2743588520239,,12.3160893302954,10.7588424410735,,11.4332665000026,,12.476907105086,10.9040098093546,12.3143337249565,13.6844221177914,11.9855162358488,13.2651471189583,12.8093600913379,12.0782930529137,11.2928977454019,11.7699961525398,11.8950546650911,1
10.5371523889176,12.085587920292,,10.837204154131,10.4051928710913,,11.2591309531876,,10.6850316291948,,,,11.2981905259977,9.77428061986848,,10.3238977220752,9.95614889013231,11.7757212033986,10.3005425045297,10.7153609475426,12.3176643419375,,11.817596938489,11.3869038540255,,,,10.3633192507794,1
10.9123208433753,11.7258229384095,12.4000376888766,11.0802254985465,11.9337112774708,11.3930683213324,13.2993392937287,11.1912336508119,,10.7246190954948,11.3413306942228,12.1535644500505,11.6172841654597,10.9822643449164,10.8748238771502,10.9312732616515,,12.4066971124053,10.7972799804989,,14.3134131798482,10.3460076845026,12.3897899296805,11.7739415981469,,9.88687532458494,11.133739697502,10.5540596337927,1
11.0016671697555,11.7150876046552,,10.8247049754313,10.4985973523466,10.1745123052637,,,9.67798457667804,,,11.6650997322864,10.8523963156806,9.92361958039431,,10.1678054264786,,,,,11.6252753440656,9.91282840226526,11.2334366431407,11.0826212937652,10.6485911229558,8.72838500515535,10.6520251570466,9.70734717528302,1
11.5284644595548,12.9650252050094,13.9039827288388,11.9516134966219,12.6561508993735,11.128528727833,,12.109601966484,12.4300440059462,11.8110640502931,,13.2230879746638,12.8853664971598,10.6741816831066,,11.6480263346436,11.0472758671015,13.8302970145041,11.7392773541005,12.0904865280091,12.8574103375928,12.6428386695945,,12.9052305153973,12.2592067843269,,,,1
12.9553034709578,13.737073903358,13.4195391099412,12.5902552599653,12.6112777027831,12.0448550774984,,13.041162889609,,12.1678032225949,13.3866461999155,13.5214610257489,,,12.1172107276674,,,13.0439522712646,12.2638172358894,12.8030570103185,13.8687032476716,12.7805236265697,13.047033143212,12.950332220789,12.3145732109615,11.5268686834206,13.0393885761224,11.9528110696133,1
,,11.9628287253183,,11.5174202906415,10.4710756644303,,,10.7158886509832,,11.3821210202867,12.2085707991092,11.6956084623917,,9.62775079794046,,,12.1228865053557,10.4426024127795,12.1148465243955,12.1168326143816,11.2748106719643,,11.8127097249286,,10.0513791154464,,,1
,,12.6757918723302,10.8018848207067,,11.0581376150847,12.0848784160446,,,11.0614705080218,11.0707222184761,,,10.0803180946605,9.18888147976216,,9.88467203282587,,,10.8461231261895,,9.56526493092444,12.6303791076449,10.9476096149298,11.3011152597256,10.1089442126752,8.4715524936523,10.3629574526236,1
10.3384567800404,,11.6609608440083,10.800121681078,,10.3099540808431,12.0075817471402,10.2585625480901,,,,,,9.23986943600175,,,,,,,12.5611559739272,9.32211735508468,,,,,,9.80618334741637,1
11.5570267312749,,,,,,12.7952948472218,10.4718025597161,10.3343509325546,11.0002839667803,,,11.8580246435323,,10.6823767630292,11.4589668904579,10.414807254912,,,,12.7838357995247,10.6924520088493,12.2661294332222,12.0326390522872,11.2708065550583,10.459955274177,11.7273148167305,11.8904944920389,1
,12.6111250894529,12.5880354939053,11.382252880392,11.794839206051,9.52737396596854,12.0898056725381,,,,12.3744697911962,12.4572091551986,,,,11.1929109345527,,11.810760883974,11.4678080964211,,,11.7926273718203,12.9890917749777,11.8672738248268,,,,11.4138761205291,1
,12.9569061763388,,11.8807552112118,11.9607321791753,10.851659982844,,,,,,,12.4955610841916,,,,11.1045225301956,12.5561469023759,11.6266700345519,12.4126360781019,12.5328091415011,11.9810129220846,,12.7904085729695,11.8940578501888,10.8648378222186,12.7946407837842,11.0900832289712,1
11.6833063375231,13.0586848427808,,,12.0604483114703,,13.4802894900071,11.4920116654712,,,12.5399889035008,12.9307546337876,12.9834172052144,10.5930633808334,,11.8041275762845,,12.368168360827,11.0751813406034,,12.9948732484626,,12.9799916664374,12.1845967980926,,10.1899210346838,12.40439998295,12.1072552954379,1
8.69523156737789,9.4762944389042,,,,,9.64061094927152,,8.68153397136884,9.03830512749554,11.1127681959927,,,,,9.57772676325343,8.81081914475676,10.1932685121399,,11.0183418747165,,,,,8.88127756589194,,7.35034561419855,,1
12.0306115147709,11.9970044248254,11.8809590707958,11.1699738817464,11.1223899045421,11.5288921452526,11.6666162907375,10.3227940951438,10.9307889058402,,11.529508445587,,12.1030239654285,10.1969253517069,,,10.0148230141818,11.8932485378134,10.7969974161442,11.3451601071612,12.2638048369978,,11.3550531238709,,11.4062305510044,10.3469915388171,,10.5620929008463,1
11.5818662257589,12.2275481892219,,,11.3009473997656,11.3287286330061,12.0434364797877,11.7058284321109,10.5970008797827,11.2651368511739,,12.4248989545712,11.6728683216558,,,,,11.6101194344772,11.1372012950026,,12.727136309974,11.1199822869257,12.5082609959803,11.8141069394791,10.9637259157205,,11.2782655060083,10.6336350430964,1
,11.7042181068701,,,10.7536676660997,10.6178178645692,,10.1699060580219,,,11.1352974264006,,11.2408856288937,8.8944993651191,,9.93169726511454,8.81688508914999,,10.6577462577465,11.2073950937033,,9.81443655484834,,,10.7256157905989,8.11561176746393,9.64009534380483,,1
,13.4054643783636,13.3542032320238,12.0397066177325,12.3829305505719,11.3172518884659,12.5727843159462,,11.3613634038846,,12.7070883602274,12.7672072147339,,10.7837214274103,11.5782703707205,,10.7916011824671,12.6014537507831,11.6622603590098,,13.6149070672188,11.6631288514003,13.1398452602857,12.3132181021918,11.896429116166,11.1633399842433,12.1004980884169,11.6452539723098,1
,11.8188718462313,11.919688965415,,11.523332288847,11.5827266262881,,10.1779063223073,10.2124601566023,10.6200364980988,11.2101587994719,12.1425964244089,12.1401130038536,,10.3001473381049,,,12.2468973737111,,11.456929955791,,9.96171427887669,,,11.0071300102394,9.97537231433955,10.4276505634323,10.3653789153224,1
12.042096223749,,13.0224791087699,11.7000411557419,,11.3126993834186,12.4394058059959,,,11.830894387183,,12.3724114746599,,10.836200926937,,11.5539820772459,10.9571721678152,13.1932436393677,11.7059748823638,12.5353920606841,12.1762225352375,12.1936365331562,13.5283131268973,12.719495655134,12.0632951939418,,11.7154572995428,,1
11.0320559332049,,13.074779109185,11.6071317717206,11.4923843150107,11.4471749297988,12.5395464809501,11.3632907958004,10.8464436496513,10.5574876918316,11.8242748217068,12.7050047558474,12.5906449942721,10.8133849320263,,,10.1493306718289,12.1674375185309,11.5761624369007,12.3333576127642,12.8056482158711,,13.195261640374,11.7673425672321,11.7371819975852,,12.0737470715689,10.9135041099396,1
10.7897542672225,,11.9385538645769,,,9.97141531693219,12.2024857405325,10.7815574274785,,,11.639813862415,12.264813490416,,9.76397142479493,9.99973474702811,,,12.1149045230288,,11.8908099399732,12.4609395883093,10.2008745755362,12.288315571553,11.3823158720714,,,10.7730320486317,,1
11.8905993247365,12.5279690684063,,11.8773980126788,11.9889477868144,,12.5997611827473,11.7154576326901,11.5031965886561,11.3564818274088,12.3433539948627,12.5904428629857,12.118817125623,10.7589444794018,11.1484380596817,11.0089364710384,10.682386186932,11.8788163841119,,11.5190150678533,13.1914916289205,11.4941906435532,13.1421713564908,12.3117858463761,,11.2953904670522,12.133719823691,11.7174816766657,1
,11.2193222202026,11.4219365760359,10.3738583356104,10.3370956884451,,11.4177320530415,9.95317208139116,9.78525768287775,9.50274462944991,,11.1053039388601,10.9109145370235,9.29817697632699,9.26204063908877,,,11.1418236987056,,11.1119117778259,11.5083535855289,10.5584445920467,11.5249149158623,,,,,,1
10.9420193144903,12.6289759706093,,,11.8870041999589,11.0064691524401,12.5215695267747,,,,,,11.858209349329,,11.2207663171759,,,,10.9591859470343,12.0070063257923,11.5107022318932,11.2982824158199,12.2466087824941,11.7190288688808,,9.78439940068523,,10.6929859606257,1
,11.9083562762646,,10.7474358690621,,,11.6168717798562,,9.9670347146327,10.7985247615469,,12.1464597919019,11.666089244081,,10.4536577058376,,9.55074005224696,11.9213038975075,,11.4388784100086,,,11.6310548666238,,,8.05715469384305,,10.2445992687863,1
12.5908087551265,13.3797746893904,12.6135647942077,,,11.0613414127309,13.2471748920878,,11.8228939942448,11.4371855592135,12.5197238510247,12.9661266541698,12.7023702727984,11.3529327254959,11.2426631702386,11.6238384513378,10.58045759347,,11.4700894250399,11.799345124638,12.5911672344698,12.159246560598,13.095514212109,12.5562423940902,12.0589018431652,,12.3465332576056,,1
10.6199650817457,12.2116464316986,,10.6803575449521,,11.5057311974315,11.656038359086,10.1194867606844,10.6712530488645,10.8305250488243,11.3468104520809,11.6467034920568,11.9453656336076,,,,9.12372578491826,11.5151327036371,,10.7628061747362,11.869388196121,10.6328143239992,12.7402090569506,11.4712148624772,11.2486082276646,,11.6465057763621,,1
11.7994421214503,,13.2550701306434,11.8797211518003,12.6866998959876,,,11.8011006615238,11.5584080864648,,,12.8453448815431,12.7304572902611,10.9365416625831,,,10.8689408168156,12.8111244191313,,12.3341027738722,14.0124756272191,12.791181845574,,12.6611650261531,,,12.004796820211,12.3410395737941,1
